dataset,lambda_label,lambda_value,reconstruction,prior_matching_sum_unscaled,prior_matching_over_lambda,confidence_over_lambda,prior_matching_and_confidence,diameter_term,average_terminal_distance,product_lipschitz,terminal_mismatch,accumulated_noise,total_bound,non_vacuous_below_sqrt8
unit_circle,n/10,500.0,1.2869001626968384,0.10089588165283203,0.00020179175771772861,0.0059914645471079815,0.006193256471306086,0.10000000000000002,1.7724648714065552,0.0,0.0,0.00021250831196084619,1.393306016921997,True
unit_circle,n/5,1000.0,1.2869001626968384,0.10089588165283203,0.00010089587885886431,0.0029957322735539907,0.003096628235653043,0.20000000000000004,1.7724648714065552,0.0,0.0,0.00021250831196084619,1.4902093410491943,True
unit_circle,n/2,2500.0,1.2869001626968384,0.10089588165283203,4.035835445392877e-05,0.0011982929094215963,0.001238651224412024,0.5000000000000001,1.7724648714065552,0.0,0.0,0.00021250831196084619,1.7883514165878296,True
unit_circle,n,5000.0,1.2869001626968384,0.10089588165283203,2.0179177226964384e-05,0.0005991464547107981,0.000619325612206012,1.0000000000000002,1.7724648714065552,0.0,0.0,0.00021250831196084619,2.287731885910034,True
unit_circle,n/0.5,10000.0,1.2869001626968384,0.10089588165283203,1.0089588613482192e-05,0.0002995732273553991,0.000309662806103006,2.0000000000000004,1.7724648714065552,0.0,0.0,0.00021250831196084619,3.2874224185943604,False
unit_circle,n/0.1,50000.0,1.2869001626968384,0.10089588165283203,2.0179177226964384e-06,5.991464547107982e-05,6.193256558617577e-05,10.000000000000004,1.7724648714065552,0.0,0.0,0.00021250831196084619,11.287175178527832,False
