dataset,lambda_label,lambda_value,reconstruction,prior_matching_sum_unscaled,prior_matching_over_lambda,confidence_over_lambda,prior_matching_and_confidence,diameter_term,average_terminal_distance,product_lipschitz,terminal_mismatch,accumulated_noise,total_bound,non_vacuous_below_sqrt8
two_moons,n/10,500.0,1.0930007696151733,0.077277272939682,0.00015455455286428332,0.0059914645471079815,0.006146018858999014,0.10000000000000002,1.7724361419677734,0.0,0.0,0.00021253949671518058,1.19935941696167,True
two_moons,n/5,1000.0,1.0930007696151733,0.077277272939682,7.727727643214166e-05,0.0029957322735539907,0.003073009429499507,0.20000000000000004,1.7724361419677734,0.0,0.0,0.00021253949671518058,1.2962863445281982,True
two_moons,n/2,2500.0,1.0930007696151733,0.077277272939682,3.091090911766514e-05,0.0011982929094215963,0.0012292037717998028,0.5000000000000001,1.7724361419677734,0.0,0.0,0.00021253949671518058,1.5944424867630005,True
two_moons,n,5000.0,1.0930007696151733,0.077277272939682,1.545545455883257e-05,0.0005991464547107981,0.0006146018858999014,1.0000000000000002,1.7724361419677734,0.0,0.0,0.00021253949671518058,2.093827962875366,True
two_moons,n/0.5,10000.0,1.0930007696151733,0.077277272939682,7.727727279416285e-06,0.0002995732273553991,0.0003073009429499507,2.0000000000000004,1.7724361419677734,0.0,0.0,0.00021253949671518058,3.093520402908325,False
two_moons,n/0.1,50000.0,1.0930007696151733,0.077277272939682,1.5455455013579922e-06,5.991464547107982e-05,6.146018858999014e-05,10.000000000000004,1.7724361419677734,0.0,0.0,0.00021253949671518058,11.09327507019043,False
